"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ATXN7L2",-0.730671304871177,2.67132602098802,-13.3854417910702,7.93330431578649e-36,3.08920117725397e-35,70.233580165236
"KIAA1217",0.925885398536237,6.52478914280744,13.3838179241275,8.06708659014741e-36,3.14052823824547e-35,69.7370262968695
"NADK2",-0.775659403779983,4.89202811926476,-13.3835508159518,8.08930653830428e-36,3.14840946538446e-35,69.798205786819
"PABPC4",-0.7358858932652,7.56440386994357,-13.3783371526061,8.53543413227629e-36,3.32123411133348e-35,69.6183808412754
"SLC25A51",0.787563441812574,3.25797470663719,13.3749951998487,8.83420733333071e-36,3.43665112225103e-35,70.1456586693076
"FLVCR1",1.28645373233181,4.47437413832487,13.3742664362909,8.90073054899964e-36,3.46168480941816e-35,70.0009402974911
"CCL18",5.91910095767276,2.02472510298318,13.3735393815487,8.9675950489142e-36,3.48683898242485e-35,70.4122197092751
"ELOF1",-0.676779419506853,4.97837433906964,-13.373009505234,9.01664080838764e-36,3.50505417570932e-35,69.6874557011109
"PHACTR2",0.732634336136628,5.6506674352363,13.3719458470112,9.11590190231667e-36,3.54277601851068e-35,69.7070675656612
"GSKIP",1.3006895777867,5.27460887065459,13.3691061131834,9.38627226965132e-36,3.64696263855931e-35,69.8062851140383
"ZNF217",0.968726675074145,5.88311487245162,13.3631732885513,9.97718730725076e-36,3.87561324160279e-35,69.6039349044761
"SUGT1",0.602766907354042,5.89160095769219,13.3604320999427,1.02625899129716e-35,3.98550580002294e-35,69.5437672721896
"SYNCRIP",0.496042971618925,7.35469898825889,13.35835051763,1.04847368822908e-35,4.07078529671012e-35,69.4199512612309
"CHRM3",-2.01671123132004,3.65485676627494,-13.3583051222067,1.04896344929871e-35,4.07169494761883e-35,69.6657258309869
"EIF5A",0.740277525336501,8.24589698127336,13.3568604618415,1.06466917085549e-35,4.13165260411367e-35,69.4041528746665
"ARL6IP6",0.883102056034322,4.17045857141364,13.3539845172548,1.09663595538995e-35,4.25466987755722e-35,69.8033891782472
