"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HOOK1",-0.924523299889885,4.93638118591389,-9.00781090106485,4.94353656400679e-18,1.76955217227894e-17,29.0648853807623
"SLC25A41",-1.72061783846589,-3.03768975250325,-9.00752539845393,4.95455747458015e-18,1.77308179787024e-17,30.015556237791
"NLRC4",-0.854376011538477,-0.0141190714678883,-9.00200548575564,5.17248262355237e-18,1.8506370164014e-17,29.7796805624628
"MCF2L",-0.872644954254426,3.7411580409695,-8.99785290293959,5.34265712391633e-18,1.91107545670799e-17,29.1217614695896
"P2RY8",1.63814093566136,1.82154181264339,8.99713638807141,5.37257590171798e-18,1.92132769375503e-17,29.6963357728361
"CCDC71L",-1.14081181849864,4.29644367426686,-8.99689289425741,5.38278094428459e-18,1.92452680415566e-17,29.0210422974591
"AKAP13",-0.631090606101464,6.05244920462974,-8.99601999602977,5.41952287400386e-18,1.93721003596849e-17,28.9691820873756
"ERMP1",0.89111382494763,4.48442761654996,8.99328682872741,5.53618066717736e-18,1.97844660372164e-17,29.165486165516
"THOC2",-0.507466892232678,5.05911218257815,-8.99302283267061,5.54757944380928e-18,1.98205661633972e-17,28.9572908646978
"PABPC4L",1.37104326654431,-1.87037110559135,8.99165312807452,5.60709442935904e-18,2.00285203307703e-17,29.9256236895106
"PLGLB2",-2.37999203784578,5.897425194592,-8.99050822674876,5.65732624393046e-18,2.02032255979204e-17,28.9745881070153
"PPP2R5B",-0.517086245861459,3.6872652548246,-8.98982756177915,5.68740091499643e-18,2.03058816313225e-17,29.1088548185175
"TSPAN11",-1.65664731642699,-1.09442089453187,-8.98828275756355,5.75624554107939e-18,2.05468787930937e-17,29.7310558600403
"IL32",1.34487335816673,8.6134129233596,8.9876605396096,5.78420738934719e-18,2.06418666783312e-17,29.0133383064641
"BGN",-1.61349251296487,7.2924470493054,-8.98699037138146,5.81447452346736e-18,2.07450350672671e-17,29.016819064087
"NHLRC3",-0.626397797355001,4.29696229385444,-8.98664341995886,5.8302056146854e-18,2.07963053216638e-17,28.9716645018715
"DCAF13",0.840612940446529,4.83328606222581,8.9827463865894,6.00982189807578e-18,2.14319926311542e-17,29.0173020916749
"DPH6",0.678156492766228,2.26637256177026,8.98263349129987,6.0151061517456e-18,2.14458322689745e-17,29.4530850235573
"CBR4",-0.871594557679097,4.67999512542364,-8.98150917783503,6.06798322210905e-18,2.16293099176693e-17,28.8793828806472
"IL20RA",-2.51860371122487,-2.91912416526219,-8.97751867122147,6.25940157100606e-18,2.23064168392126e-17,29.7498408625524
"ZNF785",-0.645374142906428,2.34667005840283,-8.97487118509711,6.38968411689987e-18,2.27653912311371e-17,29.2462856619961
"REEP5",0.467802951642529,7.03459694966882,8.97371379715338,6.44747912871429e-18,2.29659507146581e-17,28.8203660418077
"PQLC1",-0.781488831577058,7.09720372048236,-8.97040909609927,6.61536603435849e-18,2.35584731696649e-17,28.8353827010828
"RNASEH2B",0.73764208232687,3.3180819188889,8.97009036385727,6.63178548219059e-18,2.36114431391786e-17,29.1893405819021
"STOX2",-1.25151146560439,1.9596327059417,-8.96913082697079,6.68145986863275e-18,2.37827599004373e-17,29.2105341650933
"LMLN",-0.959964148102685,2.14711447185412,-8.96868275379286,6.70478223344179e-18,2.38602182834709e-17,29.2020049884851
"THAP4",0.443939722268711,5.25161479196968,8.96671473060676,6.80817668192473e-18,2.4222525698834e-17,28.7948566741092
"DNAJC11",-0.583593729440703,5.23628856994516,-8.96290389465182,7.01289592632936e-18,2.49450797602977e-17,28.7148863357122
"C9",-4.43057798190633,5.86902620133826,-8.96025572297214,7.15873403238651e-18,2.54579042934369e-17,28.8525705235008
"CAPG",2.55959511651077,3.61462893626605,8.96019412340647,7.16216189098243e-18,2.5464168416962e-17,29.2705843873867
"TK2",-0.58101275117649,5.19455942901303,-8.95991334399084,7.17780714596969e-18,2.55138569429083e-17,28.6937358400983
"DACT3",-1.44276461801846,0.432207105161687,-8.95909362136486,7.22367660455155e-18,2.56709307428261e-17,29.3652793922413
"BPI",-1.81015143353201,-2.35325760263406,-8.95692741818289,7.34629299365548e-18,2.61006052629736e-17,29.5801067465008
"MAT2A",-0.702991052134688,6.66487687046945,-8.95688212925208,7.3488784108624e-18,2.61037217564826e-17,28.6979886484328
"F2RL3",2.38455943856425,0.433523653984223,8.95636053516625,7.37871975722915e-18,2.62036292377919e-17,29.543789756603
"ARMCX3",-1.48325114546219,3.99711696626369,-8.9554356900024,7.43192707771628e-18,2.63864492738342e-17,28.7143803305507
"HOXD1",2.48526122675119,-3.12093987762907,8.95227927772171,7.61639544188883e-18,2.70351077229973e-17,29.6980885709449
"DDIT4",-1.34452522286669,6.34148497953156,-8.95097916680363,7.69368867114499e-18,2.7303125077512e-17,28.6551225144961
"SPATA33",-0.677819566598254,1.74818382803402,-8.94889517656169,7.81920768710642e-18,2.77421204241173e-17,29.1555103585523
"ZNF493",-0.944492593656272,1.66589503509332,-8.94721126953871,7.92210883590515e-18,2.81006836400805e-17,29.1238261046845
