"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GFOD1",-1.93776068160063,4.303203601664,-30.6220851340533,8.28741402057147e-121,8.62173905034333e-120,265.163767292586
"FARSB",1.06000978783632,5.78716843738674,30.6155383672593,8.92444773726082e-121,9.27813833312361e-120,264.912668121137
"SLC22A17",-3.84382918392054,3.84828565723652,-30.611796188745,9.31035785879485e-121,9.67274465752503e-120,265.17198351503
"DCTD",0.783971819701957,6.04728721461623,30.6084295125105,9.67179519689719e-121,1.00414053539448e-119,264.813203853561
"ZNF76",-0.985376008581126,5.3551778150104,-30.6028186501742,1.03056341173183e-120,1.06921830893158e-119,264.784025595025
"MTBP",1.72247460169524,2.0669175152965,30.5996847753874,1.0677580205669e-120,1.10705442118776e-119,265.073850033538
"SORCS1",-6.75774441794637,1.61078119816871,-30.5991976648538,1.07365875709643e-120,1.11241557558849e-119,265.032618007191
"KANK2",-3.24724800533672,7.4077292319663,-30.5966423957808,1.10515147075455e-120,1.14426722593547e-119,264.66829143209
"LIMK1",1.24778150396027,4.97691311156197,30.5931034969496,1.15029954255186e-120,1.19020470658744e-119,264.740392490513
"ZDBF2",-3.08768241758541,2.54685991871427,-30.5902528618133,1.18800574663947e-120,1.22838504644044e-119,264.968046582028
"RPS18",1.3201129710494,10.5000513717191,30.5852236278027,1.2575703288582e-120,1.29943250048324e-119,264.568097080158
"FAM131A",-1.72418189164906,4.60487092227814,-30.5801851166159,1.33135134885549e-120,1.37473752763594e-119,264.636344528723
"GRWD1",0.934732003060557,5.25927677071523,30.5782162549853,1.36134566275091e-120,1.40475756574047e-119,264.52988482936
"EID2B",-2.47701396013972,0.707396153456301,-30.5754538399841,1.40457274945928e-120,1.44838249489235e-119,264.752118536085
"GNL3",1.26334325193184,6.3582004261547,30.5744226667841,1.42105863626914e-120,1.46439179684773e-119,264.42542099317
"KATNAL2",-2.21444282158492,0.815646356841547,-30.571140417335,1.47483386408475e-120,1.518779927197e-119,264.711084228135
"ABCG4",-2.59819975722577,-1.36213983129457,-30.5683607401711,1.52196474729413e-120,1.56625690165495e-119,264.496177557776
"PLIN5",-3.60896348837041,1.26907970840924,-30.5505006058997,1.86290598427571e-120,1.91582659287086e-119,264.49374986418
"VN1R1",-2.74516877236381,-0.751236505659483,-30.5422127125562,2.04612545236872e-120,2.1028319635571e-119,264.262454936226
"PMP2",-5.29000906706173,-1.91496998360795,-30.5412145575286,2.06937475449767e-120,2.12529249550532e-119,264.120415897423
"KCTD7",-2.03543731598797,4.49486227443843,-30.5350002347299,2.22018643195549e-120,2.27864386595513e-119,264.155739385625
"C14orf28",-1.68831668559184,2.723364084024,-30.534723685751,2.22714774028669e-120,2.28425024964397e-119,264.331228657543
"FUT4",2.16859034426119,5.04591584768734,30.5333853488913,2.26114632512735e-120,2.3175609375431e-119,264.097264554287
"IGIP",-1.84251355665829,4.07750606536333,-30.5244363703001,2.50222465859942e-120,2.56276968473182e-119,264.085889746384
"ZNF793",-3.1116038864525,1.81728084792485,-30.524382571248,2.50374913756687e-120,2.56276968473182e-119,264.219665964073
"KLF16",1.56597219909552,4.59756704027096,30.5236855281765,2.52358516850292e-120,2.58133970155389e-119,264.014838483037
"GPR173",-2.93310413326746,1.8620934772812,-30.5219276406193,2.57431132792537e-120,2.63146069409192e-119,264.193260828832
"HGFAC",-3.71456209178516,-2.27519538477798,-30.5178832602331,2.69492563977832e-120,2.75290627854299e-119,263.810694062995
"TRIM52",-1.39572011336814,4.8090816894744,-30.5173927870411,2.70993222379079e-120,2.7663815822368e-119,263.884304046261
"RHOT2",-1.09610559676301,6.91822694803287,-30.5153874440335,2.77216291461011e-120,2.8280143896635e-119,263.732246255578
"TTBK2",-2.08106346890231,4.29581711020343,-30.5140877850478,2.81325626261632e-120,2.86801596645721e-119,263.948893363878
"EFHD1",-3.06665245849821,2.56023942124019,-30.5096460451109,2.95835495847226e-120,3.01392298944356e-119,264.057240310854
"DARS2",1.81647247317684,4.601331367034,30.5055441649265,3.09899476041511e-120,3.15509546716678e-119,263.820283282992
"AQP4",-4.6076890732164,-2.75636147130566,-30.5052726471219,3.10853689883786e-120,3.16269765521948e-119,263.660600539092
"KIAA1109",-1.2986281196082,6.46528740510582,-30.5049674422831,3.11929803045244e-120,3.1715291048783e-119,263.621938938816
"PNMA3",-3.39232061250091,-1.10727623130523,-30.5045448253769,3.13426054125219e-120,3.18461766061497e-119,263.791380390996
"TAS2R14",-1.85877676277499,0.678604386489179,-30.4885771026977,3.7554507803127e-120,3.81324619205502e-119,263.774347115346
"DDX39B",-0.855167108766475,8.66629557066306,-30.4672224828401,4.78297112860895e-120,4.85334640287144e-119,263.201929376859
"ODC1",1.55576144336806,6.94284539430725,30.4632351668724,5.00393947023569e-120,5.07418772227959e-119,263.157587360392
"PTGES3",0.976194818011652,8.22621951689685,30.4576992084908,5.32777009884812e-120,5.3989723455149e-119,263.091615215623
"GPR26",-5.16073197740839,-2.87521916658593,-30.4552155310447,5.47979133970476e-120,5.54933553544453e-119,263.104217363202
"RALGAPA1",-1.08426460796331,5.44052641675156,-30.4465894509447,6.0423009870772e-120,6.11492093917952e-119,263.009663322259
"DUSP22",-1.45415122425609,5.69929489947967,-30.4370602166804,6.73112439774512e-120,6.80750278341297e-119,262.88898538211
"TRUB1",1.2432447491597,4.23585135534433,30.4363532804108,6.78525229346485e-120,6.85769431065635e-119,263.061321613977
"CD36",-3.66845492310606,4.19562504028329,-30.4337515017059,6.9882410713761e-120,7.0581697925012e-119,263.126994773234
"SORBS3",-1.42314057416786,6.84543054694492,-30.4246858890949,7.74420474782406e-120,7.81651818288652e-119,262.707021260106
"HECTD4",-1.19597947737215,6.44252088960325,-30.4158451198742,8.56017607422589e-120,8.63439070465101e-119,262.61204814067
"NPR1",-3.50428454535907,3.42765005199416,-30.4138576660827,8.75514830454017e-120,8.82521265274449e-119,262.949524330965
"MOB3A",-1.21354218743071,5.76646026508917,-30.4137476599102,8.76606895675454e-120,8.83038050032359e-119,262.616677007651
"EEF1G",0.986746998377276,10.8211592261866,30.4113030838844,9.01229821308469e-120,9.07241988544411e-119,262.602646932769
"TFB2M",1.2731368349497,4.08373264881119,30.4033824582743,9.85865391746921e-120,9.91787091459724e-119,262.707715543649
"CCDC51",1.19158124852758,3.96930941757921,30.4031305975155,9.88683347540832e-120,9.93965890492732e-119,262.71674750201
"FAM71F2",-2.3566335528724,0.779042676399578,-30.3965153412667,1.06565559117583e-119,1.07064316843182e-118,262.737553106958
"HSD17B10",1.23736110261329,5.98788717012296,30.3954411085683,1.07870901672904e-119,1.08304374993197e-118,262.413181537309
"SLC27A6",-3.64246166303886,-2.0115653656209,-30.39491267799,1.08518878082369e-119,1.08883227179288e-118,262.451487360559
"EFHC2",-3.3463085745164,-0.315445609893714,-30.3893067590824,1.15637550720752e-119,1.15949467798354e-118,262.569345444336
"SSPO",-3.31218776904806,0.161167602671167,-30.3854453792209,1.20810928612559e-119,1.21057157329653e-118,262.564641999752
"SVIP",1.0571620683125,4.68622396774461,30.3820048141853,1.25615333470803e-119,1.25788652919088e-118,262.379880742719
"ABCC5",-1.61820986896235,5.86677988780804,-30.3788626126214,1.30169969464822e-119,1.30263985857738e-118,262.222277667664
"PIAS3",-1.61769989310984,5.23652223540768,-30.3761908804743,1.34172431081943e-119,1.34181235047237e-118,262.242308832576
"DDX21",1.56746183818672,6.78874214957886,30.3757661103379,1.34820020184443e-119,1.34740454270892e-118,262.169286442664
"MYL3",-3.67376731535672,-1.52282479023442,-30.3717553059331,1.41091070410907e-119,1.40915400008691e-118,262.245247018935
"CLPB",1.40983835186308,3.4337492819351,30.3687791743135,1.45932297458091e-119,1.45655150331288e-118,262.389843318797
"NGFR",-4.38141821755046,2.88609957893311,-30.3663221407451,1.50054146155443e-119,1.49671154552036e-118,262.436144483655
"EMILIN3",-4.53386355736812,0.475982264094666,-30.3654532428656,1.51539502739913e-119,1.51053862737672e-118,262.349855279829
"ANAPC2",-0.857651791896326,5.60720142522452,-30.3608499245063,1.59657736187585e-119,1.59042062564378e-118,262.02315701899
"KIAA1549",2.06643968155968,3.78259571480669,30.3563291723912,1.68053833609693e-119,1.67296438801132e-118,262.231169763157
"ATOH8",-3.05100234499587,3.0452402301214,-30.3521473933475,1.76213291099881e-119,1.75304619429066e-118,262.262663189002
"CKLF",1.55354716629107,3.76637668022086,30.3472137395808,1.8635108009324e-119,1.85269198414943e-118,262.116065685777
"GJB4",5.24722551880629,-1.527068381491,30.3439256061468,1.93429720665492e-119,1.92181380225734e-118,262.031043079938
"MEF2A",-1.3673690037261,5.80638479760926,-30.3411868082148,1.99530744163577e-119,1.98113880898832e-118,261.793956293782
"SLC6A15",-4.31504604646834,-2.08350591989508,-30.3352447778339,2.13437701030656e-119,2.11784114675015e-118,261.776115396534
"CENPK",3.44181679355201,1.73298282696588,30.3321654403361,2.21022148154749e-119,2.19167115161127e-118,262.052029230642
"IQGAP3",4.20836780489483,3.79140166420016,30.3318360834599,2.21849158833673e-119,2.19844150181015e-118,262.001930118075
