"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TSC22D3",0.314373480696204,8.22310242446528,1.49918190367755,0.134393191795146,0.171683212110627,-6.99526505892252
"ZNF646",0.156666493573407,4.84098839674762,1.4990395438659,0.134430109766386,0.171717142292697,-6.74808472061167
"TRAPPC8",0.163492755926526,5.51046674376793,1.4987070337274,0.134516369784022,0.171814090496865,-6.87055157177359
"NUCB1",0.126215716436731,8.79537175171069,1.49824271336512,0.134636895888419,0.171954787530552,-6.97004679265983
"PCDHGA6",0.45794105891411,2.27409524212271,1.49799747679951,0.134700587018268,0.172022880309341,-6.22206121076222
"UBR2",0.125914897221728,5.96526134340624,1.497809807929,0.134749342839206,0.17207189054388,-6.93702665727692
"TMEM150B",-0.367623129718497,0.085295504697001,-1.49676463664394,0.135021125504386,0.172405671575571,-6.07241707354447
"SSR4",0.230469259968895,7.07778809860887,1.49622661280565,0.135161196834585,0.172571234680061,-7.00420991030776
"DMGDH",0.466785650055026,5.95017668211936,1.49590502482923,0.135244974106405,0.172664902642083,-6.9051126880191
"CLGN",0.896653174551681,-0.389667791565953,1.49501412254263,0.135477274232657,0.172948158119906,-5.96472791539222
"PRSS12",-0.724806440369292,-0.219145539747788,-1.49485968988603,0.135517573499454,0.172986283573102,-6.07551260707941
"FZD8",-0.31476926337176,4.11564549362267,-1.49458855222066,0.135588349446608,0.173063303216207,-6.69163969807269
"BRCC3",-0.196738101829725,3.73709810564761,-1.49443585861067,0.135628220154935,0.173089758384185,-6.58645266751354
"POU5F1B",-0.368631522613441,0.0961390061224237,-1.49442920914287,0.135629956642074,0.173089758384185,-6.07421304874682
"PPP1R14C",-0.685716362878449,2.82274904152462,-1.49434554846027,0.135651805831474,0.173104317185962,-6.4874561325606
"RWDD2A",-0.172088251404324,3.4060424578626,-1.49418177090962,0.135694586583219,0.17314558231072,-6.51408246572063
"CD7",0.565276667937978,2.48626429900356,1.49390242349387,0.135767579741394,0.173225388989731,-6.22967631336882
"MEDAG",0.534854418246442,2.75085369045691,1.49367838375958,0.135826143033675,0.173282415347426,-6.2718415370052
"VSTM1",0.508579096221474,-3.57133183931726,1.49365147310378,0.13583317871133,0.173282415347426,-5.81674841605018
"DZIP1L",-0.312687525297909,2.82447765016871,-1.49328615062557,0.135928718655007,0.17339095380329,-6.4206865553502
"POP1",0.190241559486976,2.98747172090907,1.4932446837552,0.135939566449912,0.173391450390297,-6.36581227014526
"PATL1",0.133563509187697,5.87790120365272,1.49284315051091,0.136044642814282,0.173512126564965,-6.93380874007521
"CHMP7",0.115462638095218,5.53233172081875,1.49244570408153,0.136148711618221,0.1736314992245,-6.89031005759219
"UPK3B",-0.498080811679102,-1.44442093624779,-1.4923483784111,0.136174205112493,0.173650653531269,-5.98140320085528
"CAPNS1",-0.141418045443528,8.56819860181159,-1.49165045234433,0.136357128194152,0.173864231210243,-6.97883994055436
"RNPEPL1",-0.197759043542991,6.72399369605075,-1.49162934413666,0.1363626635157,0.173864231210243,-7.01283638647357
"NRIP3",-0.375244363585074,0.700508466300587,-1.49141556651569,0.13641873339843,0.173922345510041,-6.1354377212793
"SLC5A8",1.75900037701228,2.98804618595268,1.49111402929659,0.136497851317234,0.174009832909528,-6.18708287708358
"SIDT2",-0.134736742739052,5.86775879148951,-1.49077976296461,0.136585598257494,0.174108306436336,-6.96255169937722
"GUCY2C",0.391488167708156,-2.77866848320677,1.49072304543001,0.136600491284805,0.174113903668085,-5.86640952977204
"RBCK1",-0.219938642180965,6.87484626082095,-1.49035083897654,0.136698257336776,0.174225123645942,-7.01758925032363
"MMD",0.282325737150197,3.89789119489043,1.4902051633092,0.136736536147172,0.174260514473362,-6.52796099951236
"PDCD6",0.147991622355189,6.59888678086307,1.49008216801819,0.136768861751396,0.174288313526241,-6.9977663911756
"MAGED4",-0.82806759645644,-0.533841742557888,-1.4899142544526,0.136813002314938,0.17432981230391,-6.06344795600215
"ALKBH2",0.262988661535024,3.63157671517633,1.48987829295769,0.136822457186711,0.17432981230391,-6.47300349473539
"DCP1A",0.143813203664195,4.78904706883444,1.48977902474923,0.136848559064063,0.174349670385237,-6.75313062739579
"KMT2C",0.159670156738419,6.34544261708559,1.48864623476465,0.137146691084954,0.17471607434282,-6.98207118784019
