"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GPBP1",0.020529809876022,6.1317853426183,0.96606466192425,0.334293241769244,0.350142481490491,-8.16242197949918
"FCRL1",0.188881111977096,-2.9738479997394,0.965318422238722,0.334666538805332,0.350509938607761,-6.9498361854217
"LTF",-0.194308006790528,1.57489290481315,-0.963844141396731,0.335404820037026,0.351259583570637,-7.52004022998685
"ZNF816-ZNF321P",-0.0747935527304784,1.47842500608062,-0.962526002947324,0.336065798259624,0.351928176141759,-7.50787279744416
"TP53AIP1",0.292293466480034,-0.0116457693951113,0.961834621121864,0.336412826004512,0.352267932003516,-7.29255138799031
"ANP32A",-0.0291199699412372,5.91794397757736,-0.960728772983662,0.336968368252248,0.352825969362937,-8.16848064682877
"WDR33",-0.0180625591133268,6.45081783557551,-0.960052751569497,0.337308270364645,0.35315815888282,-8.16569287935271
"TUFT1",0.090983513894427,5.10818422555622,0.959307475531413,0.337683249318281,0.35352702642081,-8.1473715488103
"ZNF852",-0.0503805039374932,0.866402382154935,-0.958275900005348,0.338202719842243,0.354047105267431,-7.39979406646656
"PRPF18",0.0239907399066261,3.78389122908262,0.958204534984428,0.338238676131543,0.354060981988166,-7.9953386016112
"HMGB1",0.0275252254500753,8.17035024272719,0.955227628635277,0.339740740239591,0.355609444031736,-8.12370252027447
"RPS4X",0.0388757823201971,9.8172792213215,0.954476866276733,0.340120229545236,0.355982768770437,-8.06869278430135
"FEM1A",0.0337244819691067,2.95624631949853,0.952350536472992,0.341196505984185,0.357085278389273,-7.84162112913525
"CTSZ",0.0648628819936601,6.45510984125637,0.951611199643003,0.341571244606999,0.357453482429909,-8.1721835546924
"METAP1",0.0514465883932358,5.97726548331312,0.950897266956596,0.341933357277058,0.357808424921186,-8.17677515174665
"PLCL2",-0.0757963141926301,2.20402238467404,-0.945663025853,0.344595718764234,0.360570201634627,-7.66884657823052
"PCLO",-0.147088211752602,2.49433036731551,-0.945580916860206,0.344637588227892,0.36058982113037,-7.72452865827976
"ELMO1",-0.0698415089550712,4.21370125104454,-0.944464929715045,0.345206980845784,0.361161341578461,-8.07091553335758
"FRMPD1",-0.12630920288906,-1.87547609493305,-0.944302612041063,0.345289847674365,0.361223808047291,-7.06567329507559
"PPFIA3",0.0745426899303783,3.77373202500692,0.944182522499624,0.345351164266648,0.361263722942113,-8.00864509837427
"GLRX2",-0.0296626875616242,2.51457754738017,-0.941753599210509,0.346592842238425,0.362538297927216,-7.75013810899365
"CEP104",-0.0328728102100362,5.24856611546236,-0.941304672449896,0.346822647300029,0.362754347501244,-8.17123776187454
"TGFBR3L",-0.149198529858786,-1.3353046662966,-0.939336934731066,0.347831075861848,0.363784703964142,-7.12768070804573
"PTGES2",-0.0338723209444023,5.62466538408862,-0.938750972054744,0.348131731285644,0.364074736010607,-8.1860098861477
"ARHGAP27",0.128782381434782,5.95409337212916,0.938374243949288,0.348325116555887,0.364252554000816,-8.18751356766724
"ELOVL2",0.102208062712883,-0.274291366201776,0.936072716336741,0.349508041210945,0.365465065618604,-7.26762430510314
"PFN1",-0.0395461119942411,9.2444800048052,-0.935987194635712,0.349552046289408,0.365486576789964,-8.10737696588855
"MTPN",0.0695184458504645,7.27557245311873,0.935024248250042,0.350047772240459,0.365980366244432,-8.16978603041347
"ABCG2",0.0769500365025413,1.46309314019975,0.934646688823945,0.350242262172007,0.366159163690381,-7.54337779868705
"SLC22A1",0.0773194129332559,-1.54110870387295,0.932764642877986,0.351212773269883,0.367149170555655,-7.12536840914309
"ZNF33B",-0.0371328107503279,4.79109973792378,-0.931799864347651,0.351710940056064,0.367645300720758,-8.14956102820774
"SLC46A3",0.070981587061687,3.73604366883646,0.93075807334364,0.352249375699739,0.368183454817641,-8.0164873702872
"DOCK2",-0.0750222552157398,3.21499558722625,-0.927919707457005,0.353718997323479,0.369694779954051,-7.91283813500281
"SLC7A8",0.0930860170262084,6.10619574897675,0.927334649975489,0.35402240463883,0.369987097638155,-8.19789577872141
"OSGIN2",0.0736354737749307,4.54501411027275,0.927187359956894,0.354098814311966,0.370042157911138,-8.13267322980732
"NAA20",0.0752053956778553,5.84261863580741,0.924472138722918,0.355509259630258,0.371491218173197,-8.20078964935757
"FGD3",-0.0590311658752629,2.86798934410457,-0.92400901175324,0.355750188955801,0.37171807443851,-7.84316777528421
"CPSF6",0.0277161880679238,6.3871332485431,0.923795743531311,0.355861170685731,0.371809129098696,-8.19984612707563
"SHROOM3",0.0936044647419951,6.0635679216704,0.92362937208108,0.355947763192914,0.37187469103891,-8.20155142783191
"CDK8",0.0321134742462981,4.30647801621277,0.921557171021678,0.357027411272014,0.372977664675794,-8.1082081501587
"GTF3C1",-0.0526938520756861,7.12777405616934,-0.918787260554972,0.358473799944313,0.374463589694692,-8.19104933294344
"CTH",-0.0873289310836993,1.54572522958423,-0.914534196228934,0.360701835248806,0.376765773129898,-7.55795907037557
"NAGLU",0.0343896732182385,4.88240053505263,0.914199291428666,0.360877649393562,0.376924174485461,-8.17452629291131
