"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AK5",-1.98457328417267,-0.818369982764024,-4.37727375304009,1.63713367577425e-05,5.17291097716669e-05,2.12478855013863
"CCDC142",-0.524625285585467,2.52915611397623,-4.37725536026191,1.63726383226708e-05,5.17291097716669e-05,1.83812239930231
"ZNF563",-0.521403441415651,1.86955934880171,-4.37698258055017,1.63919532155066e-05,5.17800393483987e-05,1.95323651836349
"TMEM101",-0.607239791800436,5.60990120006251,-4.37678278311235,1.64061142468782e-05,5.18146718711093e-05,1.24495757086951
"IFT52",0.537124961493318,4.96435205177936,4.37642345365359,1.6431611906937e-05,5.18850878705991e-05,1.5088677400671
"GTPBP3",-0.409338131175387,4.37527209017485,-4.37499897107491,1.65330656768643e-05,5.21952716332722e-05,1.44955069611526
"NPC1",0.802695693809002,6.26769294643795,4.37415083974619,1.65937554596787e-05,5.23766667752421e-05,1.29708092383167
"COL8A2",1.78430459362466,3.25706532155471,4.37347859046026,1.66420111422526e-05,5.25187518130874e-05,2.02038470145428
"DCAF10",0.440308919388878,5.22027430861266,4.37341405801231,1.66466505001392e-05,5.25231642045864e-05,1.41564066431146
"ZNF141",-0.755714799770988,2.50668329063458,-4.37234299525048,1.67238322912072e-05,5.27531253634364e-05,1.78643575963657
"TOMM34",0.496918846167224,5.98995136593033,4.37231235996403,1.67260449316468e-05,5.27531253634364e-05,1.28789027911097
"EMX1",-1.59456911272229,4.48495273227703,-4.37223207042463,1.67318451917675e-05,5.27611502884981e-05,1.25594523637095
"NQO2",-0.877594547728846,5.87279019754858,-4.37214705493884,1.67379889621344e-05,5.27702550839277e-05,1.20188922589985
"DCAF4",-0.462971715468087,3.89497196665763,-4.3717701781068,1.67652505495637e-05,5.2845922029893e-05,1.53766598251415
"ACSM1",2.14939866775614,2.35957575451827,4.37040043195314,1.68646903840547e-05,5.31490291080525e-05,2.11972817333512
"CYB5R3",0.490182473959823,8.65297707731613,4.3699251184878,1.68993286467904e-05,5.32478360336844e-05,1.20515807060287
"PTCHD4",3.0431199874596,2.61071222860963,4.36979833621971,1.6908579351689e-05,5.32666268262286e-05,2.14501044827773
"SPON2",1.85954307056871,7.39217824225372,4.36945777540948,1.69334524812865e-05,5.33346156383378e-05,1.26335211645578
"DEPDC5",-0.442201348034649,3.9256336556547,-4.36880040048833,1.69815634974826e-05,5.34757552422669e-05,1.52106868878051
"RAB3IP",0.849419964273749,6.6845516301208,4.36767487408742,1.70642409473221e-05,5.37256702062085e-05,1.22812521197996
"BTN2A2",0.695070428466003,4.60174176981834,4.36713443842196,1.71040763908432e-05,5.38406289653484e-05,1.58693977611584
"DLX6",-1.56151455106454,-4.55765745610277,-4.3665181730353,1.71496098870983e-05,5.397347605757e-05,2.2979067630842
"PALM",-1.13157575963638,5.43905807776071,-4.36505928725975,1.72578644218926e-05,5.43036297003437e-05,1.18181806771786
"OIP5",1.17190033794744,-0.671237176367036,4.3646009982567,1.72920059320101e-05,5.44004962392204e-05,2.22024031436641
"SNX8",0.757914958687432,5.34500945765291,4.36397660032196,1.73386262734942e-05,5.45365758466565e-05,1.41913721258391
"GOLGA6L4",-1.20111071534477,2.80249362559296,-4.36301558244479,1.74106153791563e-05,5.47523815678687e-05,1.62855089407598
"ARMC9",0.768029207520315,4.31825779783972,4.35954065354517,1.76733151274749e-05,5.55677282966105e-05,1.6282013286665
"MAP2K7",-0.349819915216505,5.5447641821957,-4.35801101049202,1.77901529744713e-05,5.59242345201373e-05,1.19352597081873
"NHSL2",-1.20815335263599,2.25816720951762,-4.35757691299953,1.78234448592105e-05,5.60113903647729e-05,1.69859039332754
"EPDR1",1.02619357291273,5.53570142552825,4.35755937524277,1.78247911207117e-05,5.60113903647729e-05,1.40614957803667
"LRP2BP",-0.798343427212159,1.98425033073388,-4.35746937837973,1.78317011363107e-05,5.60222405804411e-05,1.81051609296619
"CEBPD",-0.839054212452419,6.51156166263138,-4.35738151891015,1.78384495151504e-05,5.60325788705199e-05,1.13333368952503
"FBP1",-1.22550956365609,5.39766428142782,-4.35701915794308,1.78663078632883e-05,5.61092090939121e-05,1.14666968479809
"C1orf50",-0.490000136732264,2.96176390794837,-4.35553113122251,1.79811447904343e-05,5.64589132588623e-05,1.67463381490811
"DYNC1I2",0.396629334785444,6.94106409226596,4.35523769316773,1.80038738220137e-05,5.65193288039001e-05,1.13525757777606
"LINGO2",-2.12925563850514,-3.16715760814716,-4.35356840691766,1.8133697009373e-05,5.69129210455708e-05,2.16102978800217
"PER1",-0.895167066714416,6.74850618736051,-4.35352347487255,1.81372038041451e-05,5.69129210455708e-05,1.11978695751372
"YWHAQ",0.370967318114597,8.0060626965517,4.35349039088485,1.81397863128894e-05,5.69129210455708e-05,1.12384192046161
"ZCCHC2",-0.484532543356961,4.11203481105637,-4.35341433656491,1.81457243849439e-05,5.69205310991125e-05,1.3962403212007
"DDX52",0.477382369850463,5.38394780332741,4.35193867749053,1.8261307963231e-05,5.72720138463631e-05,1.30351424053339
"KCNS3",1.58897050636204,4.46730556515468,4.35087901224553,1.83447424644047e-05,5.75225525610832e-05,1.71349573917572
"AHRR",-1.29427259158478,0.187743558757906,-4.35081197108572,1.83500333154407e-05,5.75280111968884e-05,1.97841505557103
"ADCK1",-0.573813585570154,3.48572271352444,-4.35069738230507,1.83590799801672e-05,5.75452400538896e-05,1.52672767434851
"HIST1H2BG",-1.65903978970696,-1.22499853272057,-4.35017244513057,1.8400577823258e-05,5.7664158504331e-05,2.06316683156382
"MECP2",-0.383909461959353,6.09027828488342,-4.35012032510952,1.84047029618238e-05,5.76659341640283e-05,1.1191652436687
"BHLHE22",-1.72537699072905,-3.04626540563955,-4.34904474219795,1.84900299032639e-05,5.79220828498727e-05,2.15401057123721
"TTLL6",-1.98989360015843,0.841049447943151,-4.34827739538663,1.85511354807663e-05,5.81022710602663e-05,1.8009787266635
"CCDC62",-1.0372469690571,-2.73957069503249,-4.34775436500204,1.85928963013411e-05,5.82218134421705e-05,2.16083181006029
"GJD3",-1.57466477330555,-4.49718247330232,-4.34749228060821,1.86138559830354e-05,5.82761855110294e-05,2.21685560818089
"BEST3",1.60612967706387,-0.0749904426317943,4.3468236611171,1.86674299923094e-05,5.84227770761104e-05,2.1355565228446
"IFFO1",-0.806259409141709,4.72574910114433,-4.34681794169215,1.86678889046652e-05,5.84227770761104e-05,1.20426906973437
"SMARCA5",0.424459998704304,6.42266206500776,4.34500569250065,1.88138442739437e-05,5.88681881558715e-05,1.12447999422469
"SLC24A3",-1.48545501391138,1.1505910892351,-4.34479979839864,1.88304955449417e-05,5.89089151169461e-05,1.80650286576495
"TMEM192",0.570752458390881,5.4716837544819,4.34405889514495,1.88905313755618e-05,5.9085323478282e-05,1.26707243009348
"TATDN2",-0.307969760556929,5.76225430568007,-4.34343570556007,1.89411705959371e-05,5.92322789477346e-05,1.11726591132131
"NARS2",0.535201588977102,4.51149270780784,4.34278176904016,1.89944479293666e-05,5.93874259493316e-05,1.46661173681588
"ARHGAP10",-0.586515212032804,4.07337298548429,-4.3425491647888,1.9013433153515e-05,5.94353171783778e-05,1.35535304750301
"ZNF506",-0.607833789383459,3.75616429419716,-4.34205741774584,1.90536294808936e-05,5.95455486650689e-05,1.40834412710407
"POU2AF1",-2.21581138049159,-0.874985084413771,-4.34202789416865,1.90560453796388e-05,5.95455486650689e-05,1.97331597094682
"CORO2B",-1.40230082636595,3.1335924743937,-4.33948863033741,1.92649324601321e-05,6.01866648383345e-05,1.38526248799939
"PKIB",1.56013050840632,2.22275584904291,4.33757621708439,1.94236977266609e-05,6.06709756477525e-05,1.95656838791159
"GLRB",2.78342281494223,3.82034443192141,4.33750370141074,1.94297424233625e-05,6.06781607189417e-05,1.90166260061407
"KLHL5",-0.700010341870442,4.20331311878543,-4.33650382721057,1.95132727858844e-05,6.09272804422459e-05,1.26126496713238
