"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FGA",-7.44841300916534,-3.35360787746851,-13.3066179985824,3.2552338418104e-23,5.19531302345728e-22,42.3220805405999
"ARHGEF25",-2.5609111598228,2.92934527337113,-13.3012581881337,3.33639787595575e-23,5.31937720963017e-22,42.1128125792926
"C10orf62",-3.80003604763485,-3.78884251746545,-13.2959939599783,3.41809477886696e-23,5.44403534954447e-22,42.1864497125535
"ARHGAP10",-2.73360012429546,2.65262836681793,-13.2955963770059,3.42434604426197e-23,5.44839796765497e-22,42.1176712987899
"PLA2R1",-4.81687596303631,1.94459884284507,-13.2875414490682,3.55349986873955e-23,5.64809871554884e-22,42.1034855543892
"TMEM87A",1.56140547160594,6.50329431667359,13.2834981009715,3.62016633620396e-23,5.74817199319673e-22,41.8439025328922
"ATP6V1A",2.52694880572105,8.99379333952414,13.282421816501,3.63812297720054e-23,5.77077727457178e-22,41.7889834944461
"FAM183A",-4.02023194173506,-4.07755062916459,-13.2821585170142,3.64252945874544e-23,5.77186511680469e-22,42.1141794354369
"PTH2R",-5.74385979409962,-1.53151675368221,-13.2493837870993,4.23512797778942e-23,6.70403472647421e-22,42.0795257392082
"ROBO3",-3.48170204009632,1.76927156775259,-13.2380574400833,4.46171250505238e-23,7.0555092855125e-22,41.9238108072198
"MYLK4",-2.38285914934561,1.04935359487378,-13.2253628461626,4.73018733280237e-23,7.47244359406957e-22,41.9491816560619
"IL18BP",-1.9021973053491,3.74930079224614,-13.2175928713404,4.90246511364315e-23,7.73671834261914e-22,41.6353952578308
"CEP164",-1.56225205126882,4.40179709830338,-13.2080315924153,5.12314215197067e-23,8.0767585572684e-22,41.51690607132
"SEPT4",-2.19241040618735,3.93342205951248,-13.2073051646723,5.14031094818981e-23,8.09559834916431e-22,41.5510630262683
"VCAM1",-3.68247561088793,4.19782056967018,-13.2029785268879,5.2437739523749e-23,8.25016889687544e-22,41.4930041266035
"RBM26",-1.1551187174082,5.07984604011621,-13.1945729967744,5.45079825841935e-23,8.56719689795942e-22,41.402395206668
"ATP12A",-6.6103867836165,-2.93959563825831,-13.1848419175486,5.70075517534913e-23,8.95099342461447e-22,41.7706453031064
"LMBR1",1.57266927176847,6.17892552363667,13.1781554983962,5.87915372383257e-23,9.21738767422999e-22,41.3900924780595
"NBPF10",-2.27289602670152,1.91831907616881,-13.1780393711029,5.88230116514387e-23,9.21738767422999e-22,41.6787401133043
"KCTD19",-3.54883387824451,-3.89441651457633,-13.1761497425799,5.93375514422975e-23,9.28863204363634e-22,41.6354938372407
"IMPAD1",1.63914853148905,7.07349671836112,13.175252400199,5.95834768611582e-23,9.31772657809624e-22,41.3092237108724
"PGS1",-1.25793128077408,4.67991170101819,-13.1721540949519,6.04405004854919e-23,9.44223045348878e-22,41.3331151356327
"CPT1C",-2.53211343786913,0.617246035634135,-13.1718618650752,6.05219710577442e-23,9.44544604646666e-22,41.7180420502791
"SAP25",-4.71649387950422,-0.79639663572024,-13.1711090218771,6.07323645796959e-23,9.46875549472184e-22,41.7216521699658
"CDK20",-1.53350356019872,3.42538635542423,-13.1702589156683,6.0970823680734e-23,9.49638943533361e-22,41.48484774909
"AGXT2",-9.18044881538165,-1.31213578275158,-13.1671845756547,6.18410751393044e-23,9.62227280477461e-22,41.6805807316051
"ABCA6",-3.900439980709,0.270589865159701,-13.1650959953743,6.24394002097773e-23,9.70563542539354e-22,41.6786356316493
"AGBL2",-2.576984225081,0.192581975528243,-13.1589835151425,6.42241168804155e-23,9.97306031197083e-22,41.6662002781529
"CEACAM19",-2.74610294977213,2.23237661715548,-13.1572303821032,6.47453948303704e-23,1.00439531000354e-21,41.5308077869116
"CLCN3",1.60388571310719,6.97214562085277,13.1535779303979,6.58451186805329e-23,1.02043489119991e-21,41.2125719481569
"MYO5A",1.86168833374463,6.27630828924826,13.1466747050306,6.79751686410806e-23,1.05239400312284e-21,41.2599534059813
"ING5",-1.38680692349519,4.52608961015697,-13.144895544812,6.85352819854419e-23,1.06000780602209e-21,41.2185032679306
"COL9A2",-4.56895713661861,1.80820433102968,-13.1432208821308,6.90667354569635e-23,1.0671636126931e-21,41.4557044253666
"NR1I2",-3.29467396665121,-3.4742018034326,-13.1392356898343,7.03481532224381e-23,1.08588149347232e-21,41.4871214450339
"ZNF700",-1.39178299146305,4.19772317149721,-13.1348043862886,7.1801097593807e-23,1.10720718386951e-21,41.2125990327494
"DOC2B",-2.73559719775309,2.90906513336022,-13.1298063433694,7.34760980448936e-23,1.13191132966279e-21,41.317505292238
"ZBTB37",-1.46784147225907,3.76180583823356,-13.1278166857048,7.41537744645103e-23,1.14121776117852e-21,41.2417484725128
"DOK4",-2.24763105055956,4.82425207135885,-13.1152999809823,7.85634322407887e-23,1.20788357220154e-21,41.0317780382686
"DNHD1",-2.30648755223904,3.4991146985826,-13.1132522464794,7.93095388893232e-23,1.21814740276245e-21,41.1731139698576
"SHMT1",-3.3774082904643,5.00364093007788,-13.1061778011478,8.19424029288112e-23,1.25734173752191e-21,40.9860068088242
"GNRH1",-2.89218199842767,0.210025199533784,-13.0949880106037,8.628742506312e-23,1.32270437253378e-21,41.371586471356
"GOLGA8A",-3.33259347580511,5.10109568459754,-13.0909978214287,8.78922225590888e-23,1.34597438159836e-21,40.9098506523267
"UGT2B11",-4.59366748795678,-4.15682174508956,-13.0889393425415,8.8731809412037e-23,1.35749167594569e-21,41.2557030488787
"FHOD1",-1.85297212272265,4.57549732435732,-13.0809610134483,9.20627926335409e-23,1.40706414002376e-21,40.9018201542364
"IFITM2",-2.62382638857081,6.13635311204035,-13.0779554031301,9.33499921861875e-23,1.42533309919717e-21,40.8251358662932
"RERE",-1.10401232438209,7.36302105001968,-13.0740756320646,9.5038349185489e-23,1.44968526146951e-21,40.8100682135662
"CPNE6",-5.9185972824773,-3.5906149406248,-13.0630463379336,1.00007504477114e-22,1.52398469248867e-21,41.1891300592258
"RBFOX3",-4.44636011795411,-4.21280179695844,-13.0531483274837,1.04688968150209e-22,1.59375855045554e-21,41.0877982091584
"BMP1",-2.52391989762102,4.19213293246485,-13.0433082729897,1.09561380785096e-22,1.66629970599922e-21,40.7536260390184
"MTG1",-1.75122565213877,4.81452921616619,-13.0410306781449,1.10721264497892e-22,1.68229086792929e-21,40.6971035239613
"FMOD",-3.96832168145268,2.15099636675574,-13.0374992924509,1.12544102941401e-22,1.70831376607627e-21,40.9483903775868
"TMEM150A",-1.71128873741242,4.50989134292913,-13.0349406357682,1.13883653013306e-22,1.7269570959877e-21,40.6989239000188
"GLI1",-3.96920179248189,-1.15090528851102,-13.0278115306344,1.17701138319902e-22,1.78310328003578e-21,41.0674712089448
"ITGA10",-3.55696126308217,0.686559884578532,-13.0257037870632,1.18854235235198e-22,1.79881536702793e-21,41.0283236014334
"IRX3",-3.79617271928971,2.05131963949601,-13.0174536919735,1.23477924223024e-22,1.86697177238964e-21,40.8714860681261
"COL4A5",-4.05738950763878,2.24941642945513,-13.0107738887648,1.2735369908908e-22,1.92369808565618e-21,40.8109529379968
"CXXC1",-1.33007382597432,5.69319104775236,-13.0087002961518,1.28581539060724e-22,1.94035546249904e-21,40.5030562988632
"DNALI1",-2.50045365384178,3.19054436194704,-12.9976076016045,1.35354822491047e-22,2.04058246968281e-21,40.6757197435965
"CCDC181",-4.49476401646718,-1.02176161634946,-12.9955990833246,1.36619048005947e-22,2.05764203079248e-21,40.9215360863331
"RASL10A",-2.87497201565453,-1.29615857712063,-12.9901648974493,1.40099310030217e-22,2.10801221774855e-21,40.8867421315773
"SRSF10",-0.82489767270323,6.1115695768936,-12.9891387306814,1.40766440814055e-22,2.11599786467871e-21,40.4065836158713
"CDRT4",-5.19375425511771,0.131801896275359,-12.9875894934342,1.41779683589291e-22,2.12916576139465e-21,40.8455688951574
"INF2",-2.37153009062988,5.6968044054312,-12.9857477432748,1.42993779063041e-22,2.14532156151349e-21,40.3953246733597
