"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"VEZT",0.0944846613911068,5.27304912632336,1.40555298680993,0.160895684516271,0.169866523004761,-7.53356447925072
"HNRNPH3",-0.0438431046469105,7.53596515117157,-1.40534496494561,0.160957448943062,0.169921180966526,-7.68893280146783
"EMC10",0.0542482522789678,7.69753149925455,1.40517693131465,0.161007353480121,0.169963312551278,-7.69236447095111
"TMEM141",-0.125393488293698,4.88194314776584,-1.40344068716541,0.161523690992648,0.170497786432366,-7.47212405133091
"TVP23C",0.109370577623144,3.08603252655074,1.40232206288621,0.161857021000917,0.170839030732439,-7.0552283310521
"SERINC1",0.0997941880235969,6.61024992813253,1.39465881828858,0.164154578376025,0.173253333170252,-7.67310505380617
"EHBP1L1",0.117492154667384,5.63692095837705,1.39445663189115,0.164215529575955,0.173306905716828,-7.59616217233249
"MRC2",-0.158802305219007,6.57687160999883,-1.3911682461693,0.165209254820676,0.174344825232469,-7.6760902831662
"TBC1D9B",-0.0554715512178579,7.02511632477256,-1.38890527302985,0.165895745997652,0.175058412867325,-7.69820738854231
"CCDC138",0.0949475877378347,4.08461938595082,1.38566572762976,0.16688223864013,0.176088463284938,-7.32415413940161
"RSBN1L",-0.0666882096258989,5.65521705896826,-1.38479720994006,0.167147467704339,0.176357380295643,-7.61165789648621
"NUGGC",0.19438744170387,0.0499454322460777,1.38181867580527,0.168059474395699,0.177308637005923,-6.62590677657109
"HTRA3",0.252486341682384,3.56818115100716,1.3801451902507,0.168573529042857,0.17783994837106,-7.20461411851473
"FBXL7",-0.128618895245693,4.22226074472899,-1.3788299318441,0.168978376544407,0.178255990741429,-7.36543849943971
"CYP27A1",0.183000304269878,5.2730866568144,1.37801705924581,0.16922895179481,0.178509249151299,-7.57122162238489
"LDHD",0.195958748558405,2.05344344470661,1.37715539183539,0.169494874201648,0.178778663911967,-6.87722830952792
"GSTT2",-0.363010600820892,-2.42814104216863,-1.37569091808525,0.169947553207001,0.179245018901615,-6.46388505888196
"PLEKHG2",-0.0989442961029159,5.63329635184672,-1.37524386342586,0.170085922203294,0.17937983136791,-7.62221030922026
"FLRT3",-0.347883282212138,1.40818686663931,-1.37365538360243,0.170578263031816,0.179887917675081,-6.76930304375098
"ACOX3",0.0935531042896387,3.41386848223596,1.36922268493502,0.171957828929207,0.181331530115488,-7.1799823802763
"ZNF112",-0.0895992203241365,2.86075290526314,-1.36772237192427,0.172426659212347,0.181814641773952,-7.04542802401414
"HHAT",-0.125961664443173,2.8926034574293,-1.36670799429311,0.172744184401803,0.182138160325433,-7.0539534434714
"RASSF4",-0.146667866235739,5.75899936982031,-1.36539946392655,0.173154435446453,0.18255940106222,-7.64936883445044
"RNF13",0.0796224056258223,5.16937293461108,1.36458609706782,0.173409811235278,0.182817312309794,-7.57444021058511
"SMIM3",0.149257931418266,3.21413856496077,1.36253598839787,0.17405474640105,0.183485859132266,-7.14149288629973
"EMILIN3",0.212169237932038,2.67405152589078,1.36055279304751,0.174680343346156,0.18413393827153,-7.02052575142157
"ZBED4",0.0639291623152616,4.83906234921912,1.35413164650336,0.176717461575114,0.18626975679539,-7.53208974381376
"SESTD1",0.0924106767182442,6.1865185289819,1.35384866723245,0.176807644787618,0.186353262999359,-7.70294021344532
"SENP2",0.0971090555097058,6.88722058619168,1.35372774869398,0.176846191059552,0.186382337472209,-7.74135970495816
"BOD1",-0.0595641932895088,5.87553535171268,-1.35098894146427,0.177720951192748,0.187292659069197,-7.68067362887738
"ZNF799",0.0739292156777225,2.88191384892394,1.35078423880372,0.177786461922703,0.187350086671643,-7.07788160404146
"TBL1X",0.146710241591841,5.76366074751305,1.34909867377659,0.178326578225459,0.187907612080666,-7.67190686446345
"PABPC1L",-0.0950067636924716,5.51276534309376,-1.34523017858384,0.179570823522355,0.189206982474539,-7.6485952768753
"TGFBR3",-0.131403127805012,5.1849746380469,-1.34510799821499,0.17961022645489,0.189236773693472,-7.60283760017283
"MED17",0.0566315864874136,4.85680295578493,1.34480035369956,0.179709469823081,0.189329605010637,-7.5479309725042
"LARP4B",-0.0480038444085498,6.58036693576892,-1.34263667127742,0.180408611822802,0.190054397833773,-7.74257648020354
"CDC45",-0.151288865947287,5.28724303761616,-1.34212607734578,0.180573893723811,0.190216732057966,-7.62214467954673
