"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RC3H2",-0.190013460307957,5.55532120297047,-0.874202400689042,0.382513649926463,0.49493922692947,-7.02283326498362
"PCIF1",-0.137650016750573,5.73100556352857,-0.874194818485803,0.382517773540358,0.49493922692947,-7.03805953577648
"SLC6A17",0.638683273186443,-2.01623047129282,0.874001686300584,0.382622818531353,0.495037530525028,-6.0567524135269
"FXYD4",1.20180029344219,-0.503457209180458,0.873703251228672,0.382785172869163,0.495209960403325,-6.06739729756366
"NMT1",0.109698262488337,7.0172437010618,0.873516817799665,0.382886617687832,0.495303571300979,-7.12675132105194
"LAIR1",-0.549433473033234,3.17943780651271,-0.872942207956137,0.383199386589711,0.495670516842855,-6.5790450771372
"DLG3",0.266662452081523,5.63656226686433,0.872428794132933,0.38347897838689,0.495994495135223,-6.96506394945325
"RIPK1",-0.151252293708978,5.48690945313283,-0.87228108203533,0.383559441765992,0.496060889635686,-7.00797544676737
"ACOT11",-0.420194585825431,4.40625940549265,-0.871880760508008,0.383777561521953,0.496270436390965,-6.84840715989775
"RPL4",0.202781576987311,10.7543926271095,0.871841093091537,0.383799178915696,0.496270436390965,-7.1018326948312
"TUBB8P12",0.688927269549759,-2.05580756964653,0.871823267516877,0.383808893491632,0.496270436390965,-6.05780968242847
"ODF3L1",0.498261024303533,-2.139560582263,0.8717625710342,0.383841972974093,0.496275526366702,-6.05870705439152
"WDR36",0.195949944633196,5.0208069540859,0.871505254057404,0.383982229750521,0.496419176315033,-6.85666522586884
"ANXA9",0.973013885733457,3.50519389506102,0.87142938017586,0.384023592634305,0.496434962344916,-6.3590613421748
"TMEM31",-0.492833669133913,-3.77589116316766,-0.871138056871134,0.384182433869355,0.496602601059757,-6.05363020512205
"TMEM64",-0.421388242993473,4.89299606113708,-0.870828104845114,0.384351476527212,0.496783399907544,-6.95239091611082
"KRT83",0.786291853393235,-2.53916763636939,0.870409342466253,0.384579935050407,0.497040961898404,-6.05443351589028
"SPNS2",-0.524159082663581,3.87238062888087,-0.87019856071338,0.384694959929101,0.497151891373808,-6.7559824297828
"SCARB2",-0.15922387815264,7.81679228183319,-0.870000968597104,0.384802806315301,0.497239633838487,-7.14820270378595
"PAX1",-0.50603416329531,-5.5503095959525,-0.86996717284391,0.384821253999496,0.497239633838487,-6.05006320515905
"SCX",0.467863700011724,1.18661181154938,0.86949958637631,0.385076545536801,0.49753175219622,-6.14759612284985
"RNF10",0.117340350772587,7.61319749548393,0.869353031267293,0.385156582662337,0.497594256513696,-7.14575070491834
"CHI3L1",1.45601170731177,3.94526891753205,0.869303998164095,0.385183363049125,0.497594256513696,-6.36472420092548
"DIO2",0.854098637961954,2.49766013242236,0.869155890976981,0.385264261617031,0.497661011232376,-6.24292732534967
"PSTPIP1",-0.493298361986237,1.73285435969467,-0.869039532304954,0.385327825936208,0.497691621328638,-6.30148233534354
"CD8A",0.758578579852091,2.03173567627446,0.869005513958928,0.385346410665223,0.497691621328638,-6.19790332472074
"PPARG",0.786454985460221,6.06181981082849,0.868895917120133,0.385406288788769,0.497731206718031,-6.94984489428145
"POC1B",-0.193997912216571,4.04882020543518,-0.868787429540624,0.385465566489001,0.497770010748555,-6.71485048240867
"ZNF346",-0.176646761751816,3.42065977250829,-0.868719683151131,0.385502586006041,0.497780068023724,-6.56033978933848
"HNRNPH2",0.124682442571609,6.55232196283387,0.868477358189952,0.385635020546531,0.49791331904518,-7.1031074419394
"DLD",0.1559839101252,6.34718139020176,0.868171773392968,0.385802067380609,0.498091236195935,-7.08252304567231
"E2F4",0.15296127695767,6.42224742979217,0.867901159472029,0.385950034537826,0.498244495348696,-7.08958199284742
"ADAMTS7",0.527722162400921,4.09686339393273,0.867795175396054,0.386007994331971,0.498281544532985,-6.55265809716587
"MIER1",-0.137706559945689,5.23346732506702,-0.867716745889861,0.386050888719281,0.498299142272466,-6.96763316418041
"AQP9",0.801960456446609,0.675098046009893,0.867504388986675,0.386167044864916,0.498348120004873,-6.10153977186201
"GFI1",0.543614266297826,0.632983546020732,0.867500446043704,0.386169201800015,0.498348120004873,-6.11026028386036
"SDHAF1",0.217983310582309,3.96059376208079,0.867481135413811,0.386179765532754,0.498348120004873,-6.59069432733013
"KBTBD6",0.250819259593313,3.65996295160473,0.867433376789953,0.386205892284004,0.498348120004873,-6.5231835055998
"PC",0.383887490278858,3.98905046419446,0.866915417925842,0.386489315539886,0.49867605351786,-6.57659406341886
"CYP4F3",-0.887729569669595,1.99380731874494,-0.866687211585572,0.386614228781886,0.498799431921111,-6.40867640764288
"NOA1",-0.153846996650998,4.87761294401664,-0.866226316660609,0.386866584096923,0.499087201559583,-6.90177395351047
"LAPTM5",0.510985312521384,6.54887044951541,0.8658140288042,0.387092410864897,0.499340706356968,-7.06809166590055
"CORO7",0.220691468787935,5.25569553524497,0.865718139465465,0.387144944905856,0.499370645871975,-6.90333662374737
"GXYLT1",0.2286860384885,4.36906795252512,0.865610022115671,0.387204183432731,0.499376978292836,-6.69630244607749
"CNIH3",0.532319792834373,1.31417167842849,0.86560213623846,0.387208504397123,0.499376978292836,-6.15873388715775
"MED11",0.226861991678859,3.87105010540314,0.865445165627036,0.387294520553244,0.49945008636889,-6.56870101778218
"BIN3",-0.212454503991604,4.44654867138832,-0.865145238834173,0.387458905807206,0.499600486766857,-6.80634740794322
"OR51E1",0.395444580409093,-0.454794222496582,0.865125321403914,0.387469823755351,0.499600486766857,-6.08458408950633
"PF4V1",0.556801970692496,-4.63161535307402,0.865067210804743,0.387501678765116,0.499603731654388,-6.05456381352936
"VIL1",0.970265603305922,-0.848843299912003,0.863635165045684,0.388287202397646,0.500578603197026,-6.07424494643689
"ST3GAL2",-0.263694190145175,4.62547560536952,-0.863492545553323,0.388365487090528,0.500604029242808,-6.87041963648051
"EPHB3",0.632577100220772,4.26961442662939,0.863492122927588,0.38836571908666,0.500604029242808,-6.58478678041458
"RPRD1B",-0.165942259327781,5.57321819424273,-0.86289757225387,0.388692175562546,0.500986910206978,-7.0323478282174
"DPH3",0.204341519513438,4.67566669554129,0.861939758893896,0.389218445211473,0.501589648653937,-6.77993661416338
"S100A8",1.68993293074994,5.36406627693876,0.861939255305537,0.389218722022028,0.501589648653937,-6.61239487629777
"SCNN1G",1.55158522219332,3.23760460477576,0.861676914320316,0.389362940972944,0.501700805472144,-6.25094822661356
"SKAP1",0.61041806602006,2.3426830036143,0.861669434174612,0.389367053575736,0.501700805472144,-6.25350425098316
"NPNT",-0.539853125408076,3.34967913516275,-0.861621586297575,0.389393361085521,0.501700805472144,-6.64707804176624
"ZNF250",-0.19562662562934,3.30628582380741,-0.861500698576318,0.389459831876615,0.501748485173768,-6.54503777775233
"MOB1B",-0.174124440788502,4.87416206573042,-0.861248744740156,0.389598392369734,0.501889025165611,-6.90923190642625
"CACFD1",0.30434484596122,5.14886876689179,0.861092074685526,0.389684567293855,0.501962064784195,-6.8651869093897
"ABHD16A",0.149358904557272,5.88456712479796,0.860933278209325,0.389771923708186,0.502036615144596,-7.03340547698559
"ZNF484",-0.202988135078419,2.04673412235729,-0.860721691063012,0.389888339663069,0.502148580859356,-6.32368258823024
"CERS1",-0.680182818831327,-0.889651234378084,-0.860472121901573,0.390025680720744,0.502287477652088,-6.10079871866446
"SPDYE11",-0.382930088356128,-2.91345234926349,-0.86037586315314,0.390078661011769,0.502317719174941,-6.06896903253927
"ALDH5A1",0.491400785929043,5.20724553644444,0.859989630740202,0.390291285380557,0.502553519753913,-6.83692995230429
"ACSL1",-0.332917831924513,6.51547577314376,-0.859669734979967,0.390467444347591,0.502711877797187,-7.13577253051407
"PPP1R3D",0.249926578283761,3.80529820780142,0.859659083526338,0.390473310683152,0.502711877797187,-6.56921824193126
"ZNF829",-0.397425705360382,1.87833262549319,-0.859433954234086,0.390597314217889,0.50279511239407,-6.32678673539219
"SUPT16H",0.158522385627496,7.08327866784563,0.859426669973872,0.39060132686451,0.50279511239407,-7.13965272500893
"CEP41",0.424360666141697,3.52316405344876,0.859380902319485,0.390626539255009,0.50279511239407,-6.47122700362357
"CFAP52",-0.442438630123893,-3.14466488691094,-0.859163928100881,0.390746079065181,0.502910965187889,-6.06837033588677
"ITGAE",0.255529077026544,3.99779832409602,0.859101258578896,0.390780610372301,0.502917398279165,-6.59614625359763
"SUN3",0.548262964421891,-4.13330366077881,0.858935731257952,0.390871825930035,0.502996775014174,-6.05902835237357
"BRAP",0.143204634961579,4.84317434405508,0.858792060269036,0.390951007848532,0.503060655331166,-6.8344247676339
"ANKRD13C",-0.134077542739248,4.26025881493558,-0.858311124519371,0.391216138867171,0.503363780035441,-6.76616452429841
"SDHAF4",0.274445202062335,2.86660879315779,0.858141105555315,0.391309893396679,0.503446371611669,-6.37502986225479
"CEP57",-0.147240877095783,5.14129803412646,-0.858062292397225,0.391353358430533,0.503464254794405,-6.96124412680765
"TAF6",0.131765193394461,6.25370925296295,0.857929437906092,0.391426633627702,0.503487209460234,-7.08356427397746
"POTEG",-0.629092973133219,-5.18123940347478,-0.857922728311992,0.391430334490812,0.503487209460234,-6.05981602609937
"ZNF22",0.220513178318121,4.66928506961233,0.857544260200183,0.391639123609382,0.503717721748049,-6.77439252189907
"ZNF570",-0.35152501793349,2.5054310818571,-0.857436817943997,0.391698408528986,0.503755924691496,-6.41877089609843
"JUNB",-0.276398389478505,8.3060692268221,-0.857158121606474,0.391852214187788,0.503899498990651,-7.15291735396278
"EPS15",-0.127810275343593,6.02408828886228,-0.857127298583488,0.391869226914862,0.503899498990651,-7.08629579661271
"C7orf65",0.465121918186949,-5.0331391933494,0.857031401268682,0.391922160188264,0.503929512673357,-6.06187406025986
"PROK2",-0.548071068907953,-4.03899225730307,-0.856857413189159,0.392018209013259,0.50401495517454,-6.0643253796912
"EXOC6B",-0.199387724974131,5.48275277536531,-0.856550977343553,0.392187409485546,0.504194428214508,-7.02843168095674
"PDHX",-0.169849989826925,4.66426398537914,-0.856169890782307,0.392397890823358,0.504426940653051,-6.86941628976612
"LPXN",-0.407156590656997,3.3508715655997,-0.855958774322254,0.392514524034467,0.504538785460669,-6.60328214491023
"SLC12A7",0.29975683063777,6.20470019331629,0.855885500757653,0.392555009613281,0.504552740486419,-7.05993337096152
"SREBF1",0.299294445172598,7.33252802805148,0.855318628206333,0.392868307519626,0.504882086661949,-7.14748509455808
"STAT4",-0.45723636526615,0.91709410783068,-0.855314578683506,0.392870546148187,0.504882086661949,-6.2165270966992
"HDGFL1",0.601701723471991,-4.37136837170885,0.855219539940541,0.392923087021531,0.504911503840149,-6.06235682552499
"PRSS21",0.989278005579364,-1.38774847037674,0.854913617419478,0.393092241133148,0.505090754867304,-6.07571133805839
"DCST1",0.424900929710663,-3.44611947777795,0.854691702862816,0.393214972325917,0.505210333766262,-6.0644306090086
"FAM177A1",-0.159567430495755,5.35821835215188,-0.854615863921218,0.393256920854029,0.505226111295606,-7.00295505623199
"GABRP",1.2009547944164,-0.2520300871373,0.854405519908075,0.393373281938552,0.505337478736542,-6.08744860481997
"KCNK10",-0.697351730519061,-3.70371705364325,-0.854163522451741,0.393507179412316,0.50546075887155,-6.06988349006981
"TMEM128",0.183396821584,4.13351644259123,0.854124790472438,0.39352861243285,0.50546075887155,-6.65376519226114
"SRSF8",-0.172121368850708,5.52990160665901,-0.85374222296107,0.393740350993161,0.505694580063544,-7.03157980627591
"ZAP70",-0.52012602697836,1.62219571569497,-0.853291306460972,0.393990007340746,0.505942332440978,-6.30496549587494
