"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PROM1",0.393287613378794,1.29809600210788,1.93257578785047,0.0536494531356517,0.0578593404412953,-6.25319642105995
"FEM1A",-0.103209560687237,2.22974214901756,-1.93237960020112,0.0536736879111977,0.0578782582076133,-6.41759233726843
"SRSF6",0.0642470700102571,7.36040990660867,1.93237434240945,0.0536743375245558,0.0578782582076133,-7.08565147282934
"RBM47",0.105286395376609,5.66206447474421,1.92815414537927,0.0541978789969896,0.0584388074219251,-7.03184221936084
"RBP5",-0.158784409515491,1.21752765764226,-1.92669541560425,0.0543798334887085,0.058630989338349,-6.27301511538445
"NUP85",0.062423154954133,5.64420549047696,1.9244989627571,0.0546547708538265,0.0589233899425333,-7.03992065081366
"HIGD1A",0.0832252081653015,6.09234292225861,1.92113634290026,0.0550779309999748,0.0593755388281203,-7.07933723432532
"TRIP11",0.0705153718129532,5.24799033083483,1.91965882975267,0.0552647283118781,0.0595728376031487,-7.00494547919201
"OAZ3",-0.120521613464231,0.306054132425252,-1.91771135647094,0.0555117491477442,0.0598350231497463,-6.17481367296648
"ACVR2A",-0.0972880851314435,4.02754721239041,-1.91654898840396,0.0556596246948757,0.0599903133932736,-6.81106208739966
"UNC79",0.221338348521819,-1.26663560496849,1.91446646831884,0.0559253835323693,0.0602726291108408,-6.00551073769931
"KCNIP4",-0.125056244300035,-0.396386791151326,-1.91051480728663,0.0564325822637965,0.060815096172169,-6.11275730373252
"KCNE2",0.18484399711011,-1.87945755542976,1.91017549921102,0.0564763109990071,0.060858060468135,-5.95498059418975
"GALNT12",-0.143504794853743,3.62568530863866,-1.90883526109537,0.0566493121462301,0.061040311460914,-6.74198309944012
"CCDC122",0.139025810077048,1.27395896221074,1.90811608706529,0.0567423268851158,0.0611363571196066,-6.30502543065232
"IFI27L1",-0.108691910018145,2.61919308354559,-1.90583212904087,0.0570385684571871,0.0614513390622675,-6.53738251084533
"FAM98C",0.100738562464202,3.8500786264195,1.90549275087126,0.0570826974320372,0.0614946793083192,-6.77682623483719
"RBM43",-0.0946705145856761,3.08349982222192,-1.90242525416251,0.0574828530611283,0.0619215317517853,-6.63814861994162
"DDX58",0.132646275585315,4.484023557178,1.90169718813891,0.0575781718217911,0.0620199727091708,-6.91272774084899
"CFAP36",-0.0759572604156071,4.99054745254623,-1.90013071360924,0.057783701866767,0.0622371055088627,-7.01523660034737
"AP4S1",0.0969227901498462,2.8559010651835,1.89748000011452,0.0581328815762179,0.0626089188472705,-6.58846933910392
"URGCP",-0.0645213857198099,5.33051318571433,-1.89464374691006,0.058508446066993,0.063009095764454,-7.06947961660082
"PSMG4",-0.0842160344965883,3.65996247324537,-1.89323403530855,0.058695863911449,0.0632066123847314,-6.77461745957223
"CD79B",0.217216731928006,1.78552296293211,1.89230750936034,0.0588193151780535,0.0633352243488275,-6.40424392446306
"POR",0.0800445118409536,7.08591982686398,1.89187529721144,0.0588769774063922,0.0633929835280628,-7.16306089650852
"PROCR",0.157400715842268,4.03895227863591,1.88827814761465,0.0593587063550859,0.063907297294193,-6.84544760490707
"SLC47A1",-0.216773124949915,2.7134947207388,-1.88760169898991,0.0594496611819319,0.0640008508414925,-6.59788494254225
"ERI1",-0.0732833377076059,3.96665178607226,-1.88550661651026,0.0597320999682301,0.0643005206158958,-6.85560844077543
"ARSK",-0.0831026820983993,2.64379355239184,-1.88338645989827,0.060019053380027,0.0646050090462783,-6.58408050822891
"PLA2G3",-0.36465154744472,1.0449595071464,-1.88140103979999,0.0602888083702744,0.064890944636693,-6.34029565215513
"FRMPD4",-0.328028161498524,-3.1031797441797,-1.88104692943401,0.0603370262874088,0.0649384093940542,-5.91331075054804
"BBS12",-0.105750020255186,1.96542331472648,-1.88082160101738,0.0603677251076948,0.0649670138310828,-6.47021350068302
"CDC42EP4",-0.11800456351982,6.4263568020585,-1.88072619146593,0.0603807276461499,0.064976571138911,-7.17594567300617
"TRIM21",-0.0937220429493353,4.3437153128156,-1.87801376160813,0.0607513552409453,0.0653709463493694,-6.94517765522711
"TGM4",0.281216070565451,-2.68871241520019,1.87707004298184,0.0608807474157199,0.065505706249499,-5.94117158130542
"MYO7A",-0.138829879449101,3.30041712653142,-1.8731554939039,0.0614199115276313,0.0660813189545167,-6.73936695499037
"WRB",0.0815581000139218,4.18514969988798,1.86849480731379,0.0620670033506469,0.0667729639541116,-6.91867855583573
"ALOX15",0.452739691207972,1.00771553015761,1.86737891186106,0.0622227705603535,0.0669359734620863,-6.33548915927985
"PPP2R3B",-0.120757903429079,3.97382710491512,-1.86689448185787,0.0622904926647563,0.0670042529080326,-6.89415148394912
"FAM118B",0.0834332701320601,4.09979091713177,1.86648996621231,0.0623470897369818,0.067060556946901,-6.90412771867208
"CYB5D2",-0.0902998640406918,3.60453405360328,-1.86564769068728,0.0624650719527087,0.067182874685304,-6.8145734486874
"FAM19A5",0.209394975776038,1.80059641444413,1.86503909010179,0.062550437112573,0.0672700976014873,-6.45921669797189
"RAB39B",-0.19280166769281,0.521877827108673,-1.86481381761349,0.0625820593863114,0.0672995145757427,-6.30339870502474
"CRYBB1",0.193121286779901,-1.80228062304193,1.8619385797168,0.0629868311445206,0.0677301777736851,-6.05267584089849
"SRR",-0.103823889356175,2.54243170199562,-1.86062093566196,0.0631730503644694,0.0679257871867878,-6.60828425264268
"HCN3",-0.124388808911214,2.34374753561301,-1.85964697747683,0.0633109901940118,0.0680694618345657,-6.57514457122659
"CNTLN",-0.127900590361799,3.21248222124491,-1.85958068268553,0.0633203884559829,0.0680749235231613,-6.74849889664871
"ATG16L1",-0.0595923722289289,5.0069117838462,-1.85855562876462,0.0634658519952263,0.0682266564956866,-7.0937573062135
"AMPD3",-0.112578813457356,4.1517108972598,-1.85809789467991,0.0635308974947084,0.0682919241804694,-6.94865934991367
"CREBL2",-0.0688521350238709,5.6819367948584,-1.8578809350755,0.0635617474300043,0.068320427279871,-7.17419495393032
"KXD1",-0.0517993568174164,6.30207167272858,-1.85654907948533,0.0637513985412059,0.0685196050046751,-7.2152412324078
"CCL18",-0.260402182515393,5.66350801810396,-1.85613701958084,0.0638101690547159,0.0685780955125812,-7.18229823621217
"CTTN",0.107388878141546,7.98575456834053,1.85545898216754,0.0639069724932833,0.0686774500227772,-7.22379749864582
"CMPK2",-0.167435457620228,3.27008484359697,-1.85472501460887,0.0640118980125855,0.0687855187641717,-6.77041360958812
"EPHX2",-0.153784781196603,3.34005454284817,-1.8542512464791,0.0640797019649697,0.0688536856230511,-6.78380686122571
"FLRT2",-0.213512177807754,3.61664527101258,-1.85405734497564,0.0641074695650149,0.06887882703264,-6.85029114841789
"FBLN7",-0.153010615932975,1.75635820175564,-1.85364095792378,0.0641671317734372,0.0689382311235919,-6.48992275530003
"BATF",-0.162018330455547,2.2195079751576,-1.85349316950667,0.0641883187453746,0.068956293900919,-6.56488380339663
"CPZ",0.199786626357836,3.38114169265173,1.85183673370151,0.0644261817988971,0.0692071093613502,-6.77569067055692
