"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAM200B",-0.146809371397408,4.61146258260816,-1.96099872923325,0.0518996263771204,0.0608398125197077,-6.38188745509147
"FAM19A2",0.423862214864408,0.0595120384090606,1.95916720463528,0.0521159766266458,0.0610887079716432,-5.51667747550735
"KIF5B",-0.154437614837245,7.51422018589807,-1.95910517111788,0.0521233177149927,0.0610925899191959,-6.50862379581129
"AKAP3",0.353957461168255,-0.135787186841134,1.95841069926117,0.0522055616840854,0.0611842564933217,-5.49280158554779
"SPOCK1",-0.503762046160772,5.51686246731348,-1.95781014348248,0.0522767719229272,0.0612629785048247,-6.49596550151137
"TPR",0.13638238024942,7.2137739254071,1.95737001671972,0.0523290115937325,0.061319458519528,-6.52026175950181
"PFKFB2",0.256177938926091,3.83402673889899,1.95728495195011,0.052339113216337,0.0613265559958347,-6.23354254879982
"CDH6",0.616456408077686,3.50930476035779,1.95678748892204,0.0523982210231408,0.0613910692491199,-6.15887277505943
"ZNF90",-0.452576711973582,2.22650144133158,-1.9557702018601,0.0525192692157525,0.0615281378341245,-5.84596751145849
"PEX6",0.205788812704826,5.72395366597665,1.95547722858565,0.0525541742547205,0.0615642733562599,-6.51420811998281
"MS4A7",0.447324838343262,2.81936969797562,1.95529965576052,0.0525753399452094,0.0615843096607899,-6.00004572603692
"PTPRZ1",-0.736947799484422,-0.977746385868469,-1.95324620165168,0.0528206239806208,0.0618668444027943,-5.38473738724167
"GPR162",0.409047627261057,3.51300279078161,1.95102857810636,0.0530866031136031,0.0621735730270702,-6.17095771262485
"SMAD7",-0.253192957110292,4.95013000506553,-1.94892448405829,0.0533400106185214,0.0624655318605099,-6.4548106507997
"DSE",-0.216869993562459,5.34299442463719,-1.94882766984067,0.0533516950196792,0.06247438985854,-6.49976598623269
"SH3GLB1",-0.142934392200232,6.6361555133413,-1.94822425515232,0.053424569195173,0.0625548936703384,-6.55348058289686
"STAC",-0.695500042325476,1.61614779804439,-1.94768160515289,0.0534901765966519,0.0626268770315394,-5.74066840282134
"HPSE",-0.397795079127608,2.24074103453955,-1.94641606792205,0.0536434467462531,0.0628014778446985,-5.86785207409962
"UBQLN2",0.158214523713419,5.68863962482111,1.9449413924044,0.0538225132877551,0.0630062497273736,-6.53276199357253
"AMDHD1",-0.427990730245487,-1.07365312554201,-1.94471917084115,0.0538495408408198,0.0630330223290751,-5.394724415256
"SIGLEC1",0.513593271442203,3.00995965338403,1.94428685179816,0.0539021541793857,0.0630897376615598,-6.06618749876853
"TEC",0.294848017345264,1.51400075577294,1.94319624290313,0.0540350743386416,0.0632404320434183,-5.75726771448931
"TDRD12",0.818715338702261,-0.385519596684813,1.94163006800926,0.0542264387196086,0.063459498600394,-5.50003339772077
"BCAR3",0.276411310506392,4.11470274626803,1.94149973643667,0.0542423891257042,0.0634732657192195,-6.32484262705937
"KLRB1",-0.50267908638558,-1.25646772835374,-1.9408130761848,0.0543264902307998,0.0635667730266543,-5.38106117806953
"YBX3",-0.314944552929241,7.97842292715358,-1.94016517567216,0.0544059449220525,0.0636548296093957,-6.52397826110903
"XIRP1",0.976527401971776,-1.39920049573745,1.93965937871516,0.0544680409725421,0.0637225646007472,-5.38682782684064
"MLIP",0.87144073849159,-2.0516203009816,1.93908423527821,0.0545387232145399,0.063800333414,-5.31579161406838
"ZNF497",-0.203807686215145,2.36952252087844,-1.93849781012687,0.0546108715440721,0.0638798051497624,-5.91594799058351
"ZNF322",0.126198049561128,5.4702082804017,1.93603772259807,0.0549144155113239,0.0642299134446265,-6.53450583424489
"ZADH2",-0.189853260341479,5.38107235737324,-1.93588094906454,0.0549338075088052,0.0642476388034947,-6.52800539202862
"NUTM2B",0.439196994293913,1.20425274725173,1.9345104323151,0.055103578578408,0.0644364818588324,-5.72687198480368
"TMEM129",-0.180540591734627,5.95201599267656,-1.93450885550747,0.0551037741578697,0.0644364818588324,-6.56809586635205
"SMC3",0.16946189655195,6.20778105869367,1.93436951836679,0.0551210591613745,0.0644517235293253,-6.57354426831384
"EIF1B",-0.143993572783803,5.67999114871776,-1.93339723229562,0.055241800088731,0.0645878491306164,-6.55579413211441
"MED16",-0.119793389487144,6.09853615225865,-1.93336346349574,0.0552459975844192,0.0645878491306164,-6.57519419871715
"SYNPO2L",1.01910227437507,-0.76187183126934,1.93311350367083,0.0552770761990728,0.0646192004109747,-5.47263385190667
